V1,V2,V3,value,x_home,y_home,x_work,y_work
2013,Helsingør,Glostrup,249,717.85299294,6215.86228,714.06897859,6176.0802357
2013,Horsens,Fredericia,595,548.94625998,6198.3715879,543.12573268,6158.8239531
2013,Viborg,Vesthimmerlands,1490,524.89327546,6257.6472957,523.18933036,6297.6189227
2013,Vallensbæk,Ringsted,34,712.23831005,6170.4135682,678.14677677,6149.3007258
2013,Tårnby,Køge,412,729.19817756,6169.2757798,694.13147973,6149.821943
2013,Nyborg,Assens,274,608.00297733,6128.8774118,567.82255135,6128.3778028
2013,Læsø,Frederikshavn,54,621.7764783,6349.6735348,584.62408845,6365.0679181
2013,Lejre,København,1758,683.62370473,6169.3018911,723.35546511,6175.6934349
2013,Ishøj,Faxe,104,708.29636373,6168.9167932,694.27216695,6131.1493096
2013,Holbæk,Greve,292,664.67372054,6171.4001026,704.49651051,6165.2814606
2013,Langeland,Faaborg-Midtfyn,207,613.88379058,6087.3051347,587.04251608,6117.4628626
2013,Rebild,Jammerbugt,188,550.25522457,6298.0945952,530.49535722,6333.3286559
2013,Stevns,Rødovre,80,709.79329129,6136.7744916,716.77390362,6176.6712701
2013,København,Helsingør,4703,723.35546511,6175.6934349,717.85299294,6215.86228
2013,Køge,Frederikssund,123,694.13147973,6149.821943,688.77304795,6190.0148942
2013,Holbæk,Egedal,105,664.67372054,6171.4001026,702.8075001,6185.2426489
2013,Skanderborg,Ikast-Brande,279,554.56122676,6215.3257253,514.30049299,6210.0991513
2013,Thisted,Skive,455,475.85616318,6311.3085011,498.96396131,6277.8860497
2013,Halsnæs,Glostrup,81,687.41982016,6206.8349706,714.06897859,6176.0802357
2013,Svendborg,Kerteminde,290,601.92045624,6105.9615699,602.15701056,6146.6860309
2013,Svendborg,Assens,312,601.92045624,6105.9615699,567.82255135,6128.3778028
2013,Lyngby-Taarbæk,Lejre,118,720.00023091,6187.8443756,683.62370473,6169.3018911
2013,Roskilde,Fredensborg,123,695.31446507,6170.0872749,715.00010536,6205.9223696
2013,Helsingør,Albertslund,171,717.85299294,6215.86228,710.6812559,6175.5234001
2013,Stevns,Frederiksberg,101,709.79329129,6136.7744916,721.51232124,6176.0923836
2013,Sorø,Odsherred,125,661.66966365,6151.8264702,659.91813461,6192.8204428
2013,Slagelse,Nyborg,281,648.51602484,6135.419371,608.00297733,6128.8774118
2013,Køge,Gladsaxe,456,694.13147973,6149.821943,717.76041483,6183.4150596
2013,Vejen,Fanø,11,503.27563164,6147.5868723,462.74342401,6140.5768109
2013,Stevns,København,992,709.79329129,6136.7744916,723.35546511,6175.6934349
2013,Middelfart,Haderslev,168,556.0343088,6145.4841933,521.44900933,6122.9938973
2013,Viborg,Randers,2170,524.89327546,6257.6472957,565.73166285,6264.0295273
2013,Vesthimmerlands,Aalborg,2877,523.18933036,6297.6189227,558.47991384,6319.2405516
2013,Vejen,Fredericia,533,503.27563164,6147.5868723,543.12573268,6158.8239531
2013,Ringsted,Kalundborg,303,678.14677677,6149.3007258,640.4547948,6166.9432158
2013,Stevns,Lejre,36,709.79329129,6136.7744916,683.62370473,6169.3018911
2013,Solrød,Næstved,133,700.28685914,6159.1503396,673.67161957,6126.9702146
2013,Ringsted,Albertslund,189,678.14677677,6149.3007258,710.6812559,6175.5234001
2013,Middelfart,Faaborg-Midtfyn,300,556.0343088,6145.4841933,587.04251608,6117.4628626
2013,Gribskov,Albertslund,136,701.36678948,6216.2988173,710.6812559,6175.5234001
2013,Haderslev,Fredericia,466,521.44900933,6122.9938973,543.12573268,6158.8239531
2013,Ikast-Brande,Hedensted,406,514.30049299,6210.0991513,546.55217847,6183.3628533
2013,Greve,Fredensborg,71,704.49651051,6165.2814606,715.00010536,6205.9223696
2013,Nyborg,Langeland,66,608.00297733,6128.8774118,613.88379058,6087.3051347
2013,Lejre,Gentofte,116,683.62370473,6169.3018911,722.94363253,6184.0495959
2013,Viborg,Mariagerfjord,1107,524.89327546,6257.6472957,558.00012495,6283.5369792
2013,Roskilde,Odsherred,347,695.31446507,6170.0872749,659.91813461,6192.8204428
2013,Ringsted,Frederikssund,98,678.14677677,6149.3007258,688.77304795,6190.0148942
2013,Rødovre,Halsnæs,74,716.77390362,6176.6712701,687.41982016,6206.8349706
2013,Holbæk,Halsnæs,57,664.67372054,6171.4001026,687.41982016,6206.8349706
2013,Gribskov,Glostrup,134,701.36678948,6216.2988173,714.06897859,6176.0802357
2013,Kolding,Hedensted,603,527.81678116,6145.5745308,546.55217847,6183.3628533
2013,Halsnæs,Gentofte,162,687.41982016,6206.8349706,722.94363253,6184.0495959
2013,Køge,Furesø,116,694.13147973,6149.821943,711.09089618,6188.474077
2013,Rudersdal,Lejre,86,718.47453459,6193.1550535,683.62370473,6169.3018911
2013,Vejen,Varde,558,503.27563164,6147.5868723,467.54302177,6170.3626689
2013,Sønderborg,Assens,19,550.31529252,6089.7703505,567.82255135,6128.3778028
2013,Mariagerfjord,Favrskov,204,558.00012495,6283.5369792,557.55635841,6241.108522
2013,Fredensborg,Dragør,16,715.00010536,6205.9223696,728.21235006,6165.5165533
2013,Rødovre,Gribskov,87,716.77390362,6176.6712701,701.36678948,6216.2988173
2013,Høje-Taastrup,Faxe,320,703.72675963,6172.8918004,694.27216695,6131.1493096
2013,Tårnby,Hillerød,164,729.19817756,6169.2757798,702.33255536,6202.9316758
2013,Ringsted,Brøndby,202,678.14677677,6149.3007258,714.89210027,6171.7685067
2013,Vallensbæk,Faxe,37,712.23831005,6170.4135682,694.27216695,6131.1493096
2013,Solrød,Hørsholm,24,700.28685914,6159.1503396,717.95933044,6198.5947297
2013,Lejre,Kalundborg,180,683.62370473,6169.3018911,640.4547948,6166.9432158
2013,Kolding,Billund,881,527.81678116,6145.5745308,498.01569784,6176.9051068
2013,Ishøj,Halsnæs,24,708.29636373,6168.9167932,687.41982016,6206.8349706
2013,Kerteminde,Kalundborg,15,602.15701056,6146.6860309,640.4547948,6166.9432158
2013,Samsø,Nordfyns,0,599.44856184,6191.3163769,578.61985904,6153.2607021
2013,Samsø,Aarhus,56,599.44856184,6191.3163769,571.83735241,6224.8282873
2013,Høje-Taastrup,Gribskov,140,703.72675963,6172.8918004,701.36678948,6216.2988173
2013,Næstved,Lejre,141,673.67161957,6126.9702146,683.62370473,6169.3018911
2013,Morsø,Lemvig,30,483.53770325,6295.1097224,455.9615323,6261.4415261
2013,Kolding,Assens,326,527.81678116,6145.5745308,567.82255135,6128.3778028
2013,Odder,Favrskov,115,571.60326552,6199.8872528,557.55635841,6241.108522
2013,Odsherred,Egedal,42,659.91813461,6192.8204428,702.8075001,6185.2426489
2013,Ringsted,Egedal,61,678.14677677,6149.3007258,702.8075001,6185.2426489
2013,Horsens,Favrskov,308,548.94625998,6198.3715879,557.55635841,6241.108522
2013,Odsherred,Hillerød,44,659.91813461,6192.8204428,702.33255536,6202.9316758
2013,Ishøj,Holbæk,170,708.29636373,6168.9167932,664.67372054,6171.4001026
2013,Solrød,Hillerød,37,700.28685914,6159.1503396,702.33255536,6202.9316758
2013,Nordfyns,Hedensted,22,578.61985904,6153.2607021,546.55217847,6183.3628533
2013,Sønderborg,Haderslev,883,550.31529252,6089.7703505,521.44900933,6122.9938973
2013,Vallensbæk,Halsnæs,9,712.23831005,6170.4135682,687.41982016,6206.8349706
2013,Helsingør,Brøndby,260,717.85299294,6215.86228,714.89210027,6171.7685067
2013,Ringkøbing-Skjern,Billund,427,467.03390751,6208.51366,498.01569784,6176.9051068
2013,Norddjurs,Aarhus,2373,600.78039113,6258.6089212,571.83735241,6224.8282873
2013,Halsnæs,Brøndby,91,687.41982016,6206.8349706,714.89210027,6171.7685067
2013,Samsø,Kerteminde,1,599.44856184,6191.3163769,602.15701056,6146.6860309
2013,Stevns,Ballerup,149,709.79329129,6136.7744916,710.9350837,6181.4835016
2013,Køge,Gentofte,302,694.13147973,6149.821943,722.94363253,6184.0495959
2013,Lejre,Dragør,5,683.62370473,6169.3018911,728.21235006,6165.5165533
2013,Ringsted,Glostrup,170,678.14677677,6149.3007258,714.06897859,6176.0802357
2013,Sorø,Greve,146,661.66966365,6151.8264702,704.49651051,6165.2814606
2013,Halsnæs,Greve,42,687.41982016,6206.8349706,704.49651051,6165.2814606
2013,Gribskov,Frederiksberg,241,701.36678948,6216.2988173,721.51232124,6176.0923836
2013,Struer,Herning,469,472.34820819,6263.9300512,492.33139284,6223.6199404
2013,Lejre,Hørsholm,21,683.62370473,6169.3018911,717.95933044,6198.5947297
2013,Høje-Taastrup,Helsingør,196,703.72675963,6172.8918004,717.85299294,6215.86228
2013,Næstved,Holbæk,331,673.67161957,6126.9702146,664.67372054,6171.4001026
2013,Ringsted,Hvidovre,230,678.14677677,6149.3007258,718.34658793,6170.4004846
2013,Haderslev,Esbjerg,753,521.44900933,6122.9938973,479.99116525,6141.5430196
2013,Stevns,Herlev,60,709.79329129,6136.7744916,715.15905038,6181.887959
2013,Tårnby,Frederikssund,151,729.19817756,6169.2757798,688.77304795,6190.0148942
2013,Hvidovre,Helsingør,194,718.34658793,6170.4004846,717.85299294,6215.86228
2013,Vejen,Tønder,343,503.27563164,6147.5868723,491.50953526,6103.6516587
2013,Hillerød,Dragør,25,702.33255536,6202.9316758,728.21235006,6165.5165533
2013,Faxe,Brøndby,234,694.27216695,6131.1493096,714.89210027,6171.7685067
2013,Tårnby,Lejre,116,729.19817756,6169.2757798,683.62370473,6169.3018911
2013,Vallensbæk,Helsingør,27,712.23831005,6170.4135682,717.85299294,6215.86228
2013,Halsnæs,Frederiksberg,126,687.41982016,6206.8349706,721.51232124,6176.0923836
2013,Ringsted,Ballerup,280,678.14677677,6149.3007258,710.9350837,6181.4835016
2013,Slagelse,Faxe,246,648.51602484,6135.419371,694.27216695,6131.1493096
2013,Lyngby-Taarbæk,Køge,238,720.00023091,6187.8443756,694.13147973,6149.821943
2013,Sønderborg,Faaborg-Midtfyn,39,550.31529252,6089.7703505,587.04251608,6117.4628626
2013,Vejle,Middelfart,1165,522.93343522,6177.4603329,556.0343088,6145.4841933
2013,Skive,Lemvig,74,498.96396131,6277.8860497,455.9615323,6261.4415261
2013,Hvidovre,Faxe,283,718.34658793,6170.4004846,694.27216695,6131.1493096
2013,Middelfart,Kerteminde,126,556.0343088,6145.4841933,602.15701056,6146.6860309
2013,København,Gribskov,1914,723.35546511,6175.6934349,701.36678948,6216.2988173
2013,Holbæk,Albertslund,351,664.67372054,6171.4001026,710.6812559,6175.5234001
2013,Frederikssund,Dragør,9,688.77304795,6190.0148942,728.21235006,6165.5165533
2013,Gribskov,Brøndby,131,701.36678948,6216.2988173,714.89210027,6171.7685067
2013,Roskilde,Gribskov,131,695.31446507,6170.0872749,701.36678948,6216.2988173
2013,Norddjurs,Favrskov,259,600.78039113,6258.6089212,557.55635841,6241.108522
2013,Haderslev,Assens,27,521.44900933,6122.9938973,567.82255135,6128.3778028
2013,Silkeborg,Hedensted,268,532.01017139,6227.7296304,546.55217847,6183.3628533
2013,Tønder,Fanø,3,491.50953526,6103.6516587,462.74342401,6140.5768109
2013,Sorø,Frederikssund,66,661.66966365,6151.8264702,688.77304795,6190.0148942
2013,Syddjurs,Odder,27,594.64837527,6240.6926855,571.60326552,6199.8872528
2013,Sorø,Høje-Taastrup,263,661.66966365,6151.8264702,703.72675963,6172.8918004
2013,Herning,Billund,468,492.33139284,6223.6199404,498.01569784,6176.9051068
2013,Viborg,Herning,1639,524.89327546,6257.6472957,492.33139284,6223.6199404
2013,Odder,Nordfyns,4,571.60326552,6199.8872528,578.61985904,6153.2607021
2013,Vallensbæk,Gribskov,19,712.23831005,6170.4135682,701.36678948,6216.2988173
2013,Køge,Allerød,87,694.13147973,6149.821943,707.82727387,6194.9609349
2013,Ringsted,Odsherred,111,678.14677677,6149.3007258,659.91813461,6192.8204428
2013,Ringkøbing-Skjern,Ikast-Brande,555,467.03390751,6208.51366,514.30049299,6210.0991513
2013,Faxe,Albertslund,202,694.27216695,6131.1493096,710.6812559,6175.5234001
2013,Stevns,Gladsaxe,106,709.79329129,6136.7744916,717.76041483,6183.4150596
2013,Rødovre,Ringsted,90,716.77390362,6176.6712701,678.14677677,6149.3007258
2013,Holbæk,Ballerup,498,664.67372054,6171.4001026,710.9350837,6181.4835016
2013,Syddjurs,Skanderborg,302,594.64837527,6240.6926855,554.56122676,6215.3257253
2013,Thisted,Struer,540,475.85616318,6311.3085011,472.34820819,6263.9300512
2013,København,Halsnæs,1027,723.35546511,6175.6934349,687.41982016,6206.8349706
2013,Vallensbæk,Holbæk,62,712.23831005,6170.4135682,664.67372054,6171.4001026
2013,Odsherred,Gribskov,23,659.91813461,6192.8204428,701.36678948,6216.2988173
2013,Samsø,Kalundborg,6,599.44856184,6191.3163769,640.4547948,6166.9432158
2013,Slagelse,Kerteminde,47,648.51602484,6135.419371,602.15701056,6146.6860309
2013,Viborg,Rebild,336,524.89327546,6257.6472957,550.25522457,6298.0945952
2013,Hvidovre,Halsnæs,81,718.34658793,6170.4004846,687.41982016,6206.8349706
2013,Slagelse,Køge,511,648.51602484,6135.419371,694.13147973,6149.821943
2013,Vordingborg,Køge,456,697.97063338,6102.0951623,694.13147973,6149.821943
2013,Ishøj,Gribskov,29,708.29636373,6168.9167932,701.36678948,6216.2988173
2013,Ishøj,Helsingør,55,708.29636373,6168.9167932,717.85299294,6215.86228
2013,Tårnby,Helsingør,180,729.19817756,6169.2757798,717.85299294,6215.86228
2013,Odsherred,Allerød,24,659.91813461,6192.8204428,707.82727387,6194.9609349
2013,Kolding,Esbjerg,1398,527.81678116,6145.5745308,479.99116525,6141.5430196
2013,Odsherred,Høje-Taastrup,179,659.91813461,6192.8204428,703.72675963,6172.8918004
2013,Lejre,Fredensborg,25,683.62370473,6169.3018911,715.00010536,6205.9223696
2013,Roskilde,Næstved,805,695.31446507,6170.0872749,673.67161957,6126.9702146
2013,Odense,Fredericia,1506,586.91748093,6138.495308,543.12573268,6158.8239531
2013,Rebild,Brønderslev,152,550.25522457,6298.0945952,567.78065788,6343.0821868
2013,Faxe,Dragør,9,694.27216695,6131.1493096,728.21235006,6165.5165533
2013,Jammerbugt,Hjørring,777,530.49535722,6333.3286559,563.57699115,6368.6388912
2013,Silkeborg,Odder,134,532.01017139,6227.7296304,571.60326552,6199.8872528
2013,Morsø,Holstebro,124,483.53770325,6295.1097224,475.53468446,6247.3168564
2013,Hedensted,Aarhus,1308,546.55217847,6183.3628533,571.83735241,6224.8282873
2013,Fredericia,Billund,216,543.12573268,6158.8239531,498.01569784,6176.9051068
2013,Viborg,Ikast-Brande,643,524.89327546,6257.6472957,514.30049299,6210.0991513
2013,Slagelse,Lejre,152,648.51602484,6135.419371,683.62370473,6169.3018911
2013,Hvidovre,Gribskov,141,718.34658793,6170.4004846,701.36678948,6216.2988173
2013,Hedensted,Billund,252,546.55217847,6183.3628533,498.01569784,6176.9051068
2013,Stevns,Egedal,17,709.79329129,6136.7744916,702.8075001,6185.2426489
2013,Solrød,Fredensborg,19,700.28685914,6159.1503396,715.00010536,6205.9223696
2013,Stevns,Gentofte,63,709.79329129,6136.7744916,722.94363253,6184.0495959
2013,Glostrup,Faxe,189,714.06897859,6176.0802357,694.27216695,6131.1493096
2013,Holbæk,Hillerød,180,664.67372054,6171.4001026,702.33255536,6202.9316758
2013,Holbæk,Allerød,103,664.67372054,6171.4001026,707.82727387,6194.9609349
2013,Næstved,Greve,337,673.67161957,6126.9702146,704.49651051,6165.2814606
2013,Vesthimmerlands,Thisted,102,523.18933036,6297.6189227,475.85616318,6311.3085011
2013,Ringsted,Herlev,88,678.14677677,6149.3007258,715.15905038,6181.887959
2013,Vejle,Skanderborg,603,522.93343522,6177.4603329,554.56122676,6215.3257253
2013,Solrød,Halsnæs,8,700.28685914,6159.1503396,687.41982016,6206.8349706
2013,Holbæk,Furesø,70,664.67372054,6171.4001026,711.09089618,6188.474077
2013,Norddjurs,Mariagerfjord,72,600.78039113,6258.6089212,558.00012495,6283.5369792
2013,Silkeborg,Randers,779,532.01017139,6227.7296304,565.73166285,6264.0295273
2013,Syddjurs,Samsø,6,594.64837527,6240.6926855,599.44856184,6191.3163769
2013,Holbæk,Glostrup,287,664.67372054,6171.4001026,714.06897859,6176.0802357
2013,Sorø,Ishøj,61,661.66966365,6151.8264702,708.29636373,6168.9167932
2013,Hjørring,Aalborg,3906,563.57699115,6368.6388912,558.47991384,6319.2405516
2013,Rudersdal,Køge,179,718.47453459,6193.1550535,694.13147973,6149.821943
2013,Holbæk,Faxe,153,664.67372054,6171.4001026,694.27216695,6131.1493096
2013,Skanderborg,Randers,755,554.56122676,6215.3257253,565.73166285,6264.0295273
2013,Odder,Fredericia,33,571.60326552,6199.8872528,543.12573268,6158.8239531
2013,Nyborg,Kalundborg,27,608.00297733,6128.8774118,640.4547948,6166.9432158
2013,Holbæk,Brøndby,332,664.67372054,6171.4001026,714.89210027,6171.7685067
2013,Lejre,Gribskov,18,683.62370473,6169.3018911,701.36678948,6216.2988173
2013,Stevns,Sorø,42,709.79329129,6136.7744916,661.66966365,6151.8264702
2013,Viborg,Holstebro,1094,524.89327546,6257.6472957,475.53468446,6247.3168564
2013,Ærø,Assens,2,588.37656198,6082.190285,567.82255135,6128.3778028
2013,Fanø,Billund,8,462.74342401,6140.5768109,498.01569784,6176.9051068
2013,Ærø,Nyborg,8,588.37656198,6082.190285,608.00297733,6128.8774118
2013,Rødovre,Faxe,114,716.77390362,6176.6712701,694.27216695,6131.1493096
2013,Skanderborg,Samsø,20,554.56122676,6215.3257253,599.44856184,6191.3163769
2013,Ringsted,Frederiksberg,178,678.14677677,6149.3007258,721.51232124,6176.0923836
2013,Samsø,Horsens,11,599.44856184,6191.3163769,548.94625998,6198.3715879
2013,Roskilde,Helsingør,151,695.31446507,6170.0872749,717.85299294,6215.86228
2013,Vejle,Silkeborg,500,522.93343522,6177.4603329,532.01017139,6227.7296304
2013,Gribskov,Greve,56,701.36678948,6216.2988173,704.49651051,6165.2814606
2013,Ringsted,Furesø,41,678.14677677,6149.3007258,711.09089618,6188.474077
2013,Vordingborg,Ringsted,242,697.97063338,6102.0951623,678.14677677,6149.3007258
2013,Odsherred,Furesø,30,659.91813461,6192.8204428,711.09089618,6188.474077
2013,Nordfyns,Kolding,201,578.61985904,6153.2607021,527.81678116,6145.5745308
2013,Helsingør,Dragør,20,717.85299294,6215.86228,728.21235006,6165.5165533
2013,Holbæk,Herlev,199,664.67372054,6171.4001026,715.15905038,6181.887959
2013,Viborg,Skanderborg,372,524.89327546,6257.6472957,554.56122676,6215.3257253
2013,Tårnby,Faxe,172,729.19817756,6169.2757798,694.27216695,6131.1493096
2013,Stevns,Furesø,20,709.79329129,6136.7744916,711.09089618,6188.474077
2013,Næstved,Kalundborg,262,673.67161957,6126.9702146,640.4547948,6166.9432158
2013,Stevns,Lyngby-Taarbæk,49,709.79329129,6136.7744916,720.00023091,6187.8443756
2013,Odsherred,Ballerup,104,659.91813461,6192.8204428,710.9350837,6181.4835016
2013,Ringsted,Gladsaxe,184,678.14677677,6149.3007258,717.76041483,6183.4150596
2013,Helsingør,Greve,82,717.85299294,6215.86228,704.49651051,6165.2814606
2013,Ringsted,København,1923,678.14677677,6149.3007258,723.35546511,6175.6934349
2013,Rødovre,Holbæk,177,716.77390362,6176.6712701,664.67372054,6171.4001026
2013,Odsherred,Greve,74,659.91813461,6192.8204428,704.49651051,6165.2814606
2013,Lemvig,Herning,201,455.9615323,6261.4415261,492.33139284,6223.6199404
2013,Frederiksberg,Faxe,214,721.51232124,6176.0923836,694.27216695,6131.1493096
2013,Solrød,Odsherred,13,700.28685914,6159.1503396,659.91813461,6192.8204428
2013,Ringsted,Dragør,14,678.14677677,6149.3007258,728.21235006,6165.5165533
2013,Svendborg,Nordfyns,138,601.92045624,6105.9615699,578.61985904,6153.2607021
2013,Næstved,Guldborgsund,905,673.67161957,6126.9702146,682.07057354,6074.9004326
2013,Frederikshavn,Aalborg,3195,584.62408845,6365.0679181,558.47991384,6319.2405516
2013,Vejen,Middelfart,147,503.27563164,6147.5868723,556.0343088,6145.4841933
2013,Viborg,Struer,241,524.89327546,6257.6472957,472.34820819,6263.9300512
2013,Sorø,Egedal,28,661.66966365,6151.8264702,702.8075001,6185.2426489
2013,Faxe,Ballerup,263,694.27216695,6131.1493096,710.9350837,6181.4835016
2013,København,Faxe,1315,723.35546511,6175.6934349,694.27216695,6131.1493096
2013,Ikast-Brande,Favrskov,109,514.30049299,6210.0991513,557.55635841,6241.108522
2013,Kolding,Aabenraa,1045,527.81678116,6145.5745308,520.19812274,6092.7782113
2013,Middelfart,Horsens,183,556.0343088,6145.4841933,548.94625998,6198.3715879
2013,Samsø,Hedensted,8,599.44856184,6191.3163769,546.55217847,6183.3628533
2013,Kalundborg,Frederikssund,81,640.4547948,6166.9432158,688.77304795,6190.0148942
2013,Vejle,Odder,126,522.93343522,6177.4603329,571.60326552,6199.8872528
2013,Odsherred,Albertslund,105,659.91813461,6192.8204428,710.6812559,6175.5234001
2013,Hvidovre,Holbæk,335,718.34658793,6170.4004846,664.67372054,6171.4001026
2013,Thisted,Lemvig,141,475.85616318,6311.3085011,455.9615323,6261.4415261
2013,Køge,Hillerød,151,694.13147973,6149.821943,702.33255536,6202.9316758
2013,Ikast-Brande,Holstebro,430,514.30049299,6210.0991513,475.53468446,6247.3168564
2013,Vallensbæk,Sorø,15,712.23831005,6170.4135682,661.66966365,6151.8264702
2013,Odsherred,Ishøj,31,659.91813461,6192.8204428,708.29636373,6168.9167932
2013,Nordfyns,Horsens,44,578.61985904,6153.2607021,548.94625998,6198.3715879
2013,Ringkøbing-Skjern,Lemvig,434,467.03390751,6208.51366,455.9615323,6261.4415261
2013,Sønderborg,Svendborg,28,550.31529252,6089.7703505,601.92045624,6105.9615699
2013,Vesthimmerlands,Randers,219,523.18933036,6297.6189227,565.73166285,6264.0295273
2013,Køge,Hørsholm,40,694.13147973,6149.821943,717.95933044,6198.5947297
2013,Samsø,Odense,4,599.44856184,6191.3163769,586.91748093,6138.495308
2013,Næstved,Ishøj,136,673.67161957,6126.9702146,708.29636373,6168.9167932
2013,Læsø,Brønderslev,4,621.7764783,6349.6735348,567.78065788,6343.0821868
2013,Holbæk,Gladsaxe,372,664.67372054,6171.4001026,717.76041483,6183.4150596
2013,Sorø,Albertslund,140,661.66966365,6151.8264702,710.6812559,6175.5234001
2013,Ringsted,Allerød,44,678.14677677,6149.3007258,707.82727387,6194.9609349
2013,Vejle,Haderslev,581,522.93343522,6177.4603329,521.44900933,6122.9938973
2013,Nyborg,Middelfart,154,608.00297733,6128.8774118,556.0343088,6145.4841933
2013,Tårnby,Gribskov,117,729.19817756,6169.2757798,701.36678948,6216.2988173
2013,Skive,Herning,509,498.96396131,6277.8860497,492.33139284,6223.6199404
2013,Faxe,Egedal,37,694.27216695,6131.1493096,702.8075001,6185.2426489
2013,Tårnby,Ringsted,148,729.19817756,6169.2757798,678.14677677,6149.3007258
2013,Herlev,Faxe,110,715.15905038,6181.887959,694.27216695,6131.1493096
2013,Næstved,Høje-Taastrup,617,673.67161957,6126.9702146,703.72675963,6172.8918004
2013,Odsherred,Køge,58,659.91813461,6192.8204428,694.13147973,6149.821943
2013,Roskilde,Kalundborg,497,695.31446507,6170.0872749,640.4547948,6166.9432158
2013,Svendborg,Slagelse,95,601.92045624,6105.9615699,648.51602484,6135.419371
2013,Skive,Rebild,40,498.96396131,6277.8860497,550.25522457,6298.0945952
2013,Horsens,Billund,314,548.94625998,6198.3715879,498.01569784,6176.9051068
2013,Vejle,Herning,733,522.93343522,6177.4603329,492.33139284,6223.6199404
2013,Svendborg,Lolland,35,601.92045624,6105.9615699,647.97917268,6075.1773521
2013,Tønder,Kolding,399,491.50953526,6103.6516587,527.81678116,6145.5745308
2013,Struer,Ringkøbing-Skjern,223,472.34820819,6263.9300512,467.03390751,6208.51366
2013,Randers,Aalborg,912,565.73166285,6264.0295273,558.47991384,6319.2405516
2013,Viborg,Morsø,154,524.89327546,6257.6472957,483.53770325,6295.1097224
2013,Vejle,Varde,248,522.93343522,6177.4603329,467.54302177,6170.3626689
2013,Vejle,Esbjerg,621,522.93343522,6177.4603329,479.99116525,6141.5430196
2013,Sønderborg,Middelfart,59,550.31529252,6089.7703505,556.0343088,6145.4841933
2013,Vejen,Hedensted,89,503.27563164,6147.5868723,546.55217847,6183.3628533
2013,Tårnby,Halsnæs,61,729.19817756,6169.2757798,687.41982016,6206.8349706
2013,Odsherred,Herlev,43,659.91813461,6192.8204428,715.15905038,6181.887959
2013,Ærø,Odense,60,588.37656198,6082.190285,586.91748093,6138.495308
2013,Køge,Kalundborg,145,694.13147973,6149.821943,640.4547948,6166.9432158
2013,Syddjurs,Mariagerfjord,53,594.64837527,6240.6926855,558.00012495,6283.5369792
2013,Odder,Middelfart,11,571.60326552,6199.8872528,556.0343088,6145.4841933
2013,Odsherred,Fredensborg,10,659.91813461,6192.8204428,715.00010536,6205.9223696
2013,Odsherred,Glostrup,63,659.91813461,6192.8204428,714.06897859,6176.0802357
2013,Ringsted,Gentofte,117,678.14677677,6149.3007258,722.94363253,6184.0495959
2013,Vordingborg,Lolland,478,697.97063338,6102.0951623,647.97917268,6075.1773521
2013,Sorø,Brøndby,109,661.66966365,6151.8264702,714.89210027,6171.7685067
2013,Kolding,Horsens,754,527.81678116,6145.5745308,548.94625998,6198.3715879
2013,Stevns,Holbæk,47,709.79329129,6136.7744916,664.67372054,6171.4001026
2013,Mariagerfjord,Jammerbugt,107,558.00012495,6283.5369792,530.49535722,6333.3286559
2013,Ringsted,Lyngby-Taarbæk,105,678.14677677,6149.3007258,720.00023091,6187.8443756
2013,Vallensbæk,Odsherred,14,712.23831005,6170.4135682,659.91813461,6192.8204428
2013,Solrød,Slagelse,73,700.28685914,6159.1503396,648.51602484,6135.419371
2013,Holbæk,Frederiksberg,316,664.67372054,6171.4001026,721.51232124,6176.0923836
2013,Stevns,Rudersdal,43,709.79329129,6136.7744916,718.47453459,6193.1550535
2013,Vordingborg,Solrød,46,697.97063338,6102.0951623,700.28685914,6159.1503396
2013,Solrød,Gribskov,15,700.28685914,6159.1503396,701.36678948,6216.2988173
2013,Stevns,Frederikssund,29,709.79329129,6136.7744916,688.77304795,6190.0148942
2013,Viborg,Aarhus,2932,524.89327546,6257.6472957,571.83735241,6224.8282873
2013,Gladsaxe,Faxe,177,717.76041483,6183.4150596,694.27216695,6131.1493096
2013,Vejen,Aabenraa,246,503.27563164,6147.5868723,520.19812274,6092.7782113
2013,Køge,Halsnæs,26,694.13147973,6149.821943,687.41982016,6206.8349706
2013,Gribskov,Dragør,11,701.36678948,6216.2988173,728.21235006,6165.5165533
2013,Rebild,Favrskov,55,550.25522457,6298.0945952,557.55635841,6241.108522
2013,Sorø,Ballerup,154,661.66966365,6151.8264702,710.9350837,6181.4835016
2013,Guldborgsund,Faxe,268,682.07057354,6074.9004326,694.27216695,6131.1493096
2013,Skanderborg,Fredericia,159,554.56122676,6215.3257253,543.12573268,6158.8239531
2013,Lyngby-Taarbæk,Holbæk,167,720.00023091,6187.8443756,664.67372054,6171.4001026
2013,Sorø,Glostrup,88,661.66966365,6151.8264702,714.06897859,6176.0802357
2013,Lejre,Helsingør,30,683.62370473,6169.3018911,717.85299294,6215.86228
2013,Næstved,Lolland,237,673.67161957,6126.9702146,647.97917268,6075.1773521
2013,Odense,Langeland,247,586.91748093,6138.495308,613.88379058,6087.3051347
2013,Holbæk,Gribskov,67,664.67372054,6171.4001026,701.36678948,6216.2988173
2013,Rudersdal,Holbæk,145,718.47453459,6193.1550535,664.67372054,6171.4001026
2013,Halsnæs,Dragør,3,687.41982016,6206.8349706,728.21235006,6165.5165533
